Normal,Status
"['balas', 'coba', 'next', 'trade', 'never', 'average', 'down', 'loss', 'salah', 'masuk', 'ya', 'cepat', 'cari', 'opportunity', 'minervini', 'average', 'down', 'just', 'cut', 'if', 'you', 'pakai', 'wrong', 'decision']",Negatif
"['balas', 'average', 'ragu', 'bu', 'senin', 'average', 'down', 'harga', 'naik', 'duluan', 'pagi', 'diskusi', 'ama', 'teman', 'via', 'pm', 'bantah', 'ama', 'jelek', 'smra', 'cari', 'second', 'opini']",Negatif
"['ragu', 'rakhmad', 'uptren', 'topik', 'pagi', 'average', 'down']",Negatif
"['balas', 'average', 'down', 'hasil', 'break', 'even', 'modal', 'butuh', 'minggu', 'nunggu', 'reversalnya', 'average', 'down', 'saham', 'beli', 'saham', 'kode', 'saham', 'harga', 'rendah', 'harap', 'naik', 'harga', 'breakevennya', 'cutloss', 'saham', 'beli', 'saham', 'harap', 'naik', 'kode', 'saham', 'nya', 'beda', 'salah', 'posisi', 'average', 'down', 'pindah', 'saham']",Negatif
"['turun', 'average', 'down', 'bottom']",Negatif
"['paham', 'resiko', 'loss', 'saham', 'susah', 'ambil', 'putus', 'cut', 'loss']",Negatif
"['putus', 'assa', 'pinjam', 'kta', 'same', 'lubang', 'hitam', 'mending', 'natural', 'wish', 'me', 'luck']",Negatif
"['balas', 'cut', 'lost', 'senin', 'beli', 'asyik', 'biar', 'join', 'ngobrol', 'ijin', 'kbag', 'uang', 'cutloss']",Negatif
"['balas', 'saham', 'lppf', 'bingung', 'rangkai', 'ya', 'cut', 'lost', 'senin', 'beli', 'asyik', 'biar', 'join', 'ngobrol']",Negatif
"['balas', 'mending', 'sih', 'pinjam', 'bank', 'trading', 'ketimbang', 'margin', 'margin', 'margin', 'call', 'force', 'sell', 'pinjam', 'loh', 'pinjam', 'bank', 'nya', 'pakai', 'trading', 'pakai', 'margin']",Negatif
"['balas', 'saham', 'arb', 'hari', 'ikan', 'haha']",Negatif
"['balas', 'anak', 'forex', 'ta', 'nya', 'kuat', 'nih', 'loss', 'forex', 'pahit', 'lossnya', 'ambles', 'sisa', 'leveragenya', 'dashyat', 'puluh', 'ratus', 'kali', 'lipat', 'margin', 'ihsg']",Negatif
"['balas', 'back', 'tes', 'kenaikanorpenurunan', 'ex', 'date', 'ss', 'pptx', 'brpt', 'kemarin', 'senang', 'yah']",Negatif
"['intensi', 'garis', 'hitam', 'sinyal', 'jual', 'by', 'candle', 'hebat', 'gpl', 'langsung', 'naik', 'sinyal', 'sell', 'baru', 'muncul', 'rabu', 'kamis', 'muncul', 'hammer', 'when', 'to', 'buy', 'foto']",Negatif
"['balas', 'pas', 'hm', 'bahas', 'passion', 'tarik', 'hehe', 'gin', 'arb', 'saat', 'arb', 'market', 'koreksi', 'trader', 'join', 'pasang', 'stoploss', 'jamin', 'aman', 'arb', 'persen', 'saham', 'liquid']",Negatif
"['ascending', 'base', 'struktur', 'harga', 'volume', 'bagus', 'tarik', 'gila', 'khawatir', 'foto', 'foto']",Negatif
"['balas', 'yup', 'swing', 'low', 'confirmed', 'moga', 'april', 'last', 'chance', 'to', 'buy', 'before', 'start', 'to', 'tes', 'april', 'mei', 'ihsg', 'an', 'bottom', 'nya', 'jutha', 'btw', 'wskt', 'turun', 'lap', 'keu', 'jelek', 'jaga', 'bandar']",Negatif
"['aduh', 'clra', 'arb', 'hari']",Negatif
"['essa', 'ngamuk']",Negatif
"['bmri', 'bid', 'palsu', 'kuat', 'nanjak']",Negatif
"['balas', 'langsung', 'drop', 'lppf', 'mudik', 'maksud', 'kadang', 'analisa', 'ilmu', 'kena', 'prank', 'langsung', 'koit']",Negatif
"['langsung', 'drop', 'lppf', 'mudik']",Negatif
"['balas', 'ingat', 'saham', 'om', 'tau', 'cerita', 'kd', 'go', 'private', 'durian', 'runtuh', 'saham', 'kali', 'gagal', 'go', 'private', 'nya', 'harga', 'seru']",Negatif
"['balas', 'ingat', 'saham', 'om', 'tau', 'cerita', 'kd', 'go', 'private', 'durian', 'runtuh', 'saham', 'lihat', 'produk', 'nya', 'si', 'go', 'private', 'minim', 'usaha', 'go', 'private', 'pandemi', 'gin', 'bu']",Negatif
"['balas', 'ya', 'tau', 'mending', 'jauh', 'ingat', 'saham', 'om', 'tau', 'cerita', 'kd', 'go', 'private', 'durian', 'runtuh', 'saham']",Negatif
"['balas', 'bbkp', 'bosowa', 'dalam', 'sama', 'bosowa', 'sangka', 'tuh', 'lepas', 'saham', 'pelan', 'kemarin', 'hilang', 'porsi', 'bosowa']",Negatif
"['ccsi', 'kejam', 'right', 'issue', 'bert', 'yglalu', 'masuk', 'kemarin', 'langsung', 'ara', 'langsung', 'arb', 'sungguh']",Negatif
"['balas', 'miris', 'lihat', 'nya', 'bdmn', 'harga', 'sisa', 'bdmn', 'ya', 'jepang', 'masuk', 'angka', 'an', 'banting', 'an', 'kemarin', 'corona', 'haha']",Negatif
"['balas', 'lihat', 'supirnya', 'sih', 'gampang', 'lihat', 'invest', 'kasih', 'contoh', 'kb', 'bukopin', 'endal', 'miris', 'lihat', 'nya', 'bdmn', 'harga', 'sisa']",Negatif
"['balas', 'lihat', 'supirnya', 'sih', 'gampang', 'lihat', 'invest', 'kasih', 'contoh', 'kb', 'bukopin', 'endal', 'bbkp', 'bosowa', 'dalam', 'sama']",Negatif
"['balas', 'masuk', 'msci', 'kalem', 'bandar', 'ugalan', 'takut', 'satpam', 'takut', 'mg', 'jarang', 'nongol', 'antm']",Negatif
"['balas', 'arto', 'jarang', 'tahun', 'emiten', 'growth', 'cepat', 'all', 'leading', 'to', 'momen', 'gojek', 'ipo', 'tp', 'gerak', 'curam', 'naik', 'cepat', 'turun', 'cepat']",Negatif
"['balas', 'arb', 'masuk', 'harga', 'arb', 'jantung', 'takut', 'kuat']",Negatif
"['arb', 'masuk', 'harga']",Negatif
"['balas', 'sangkut', 'dosa', 'jual']",Negatif
"['balas', 'ara', 'biar', 'jebol', 'resisten', 'nya', 'biar', 'htf', 'kak', 'ok', 'htf', 'base', 'nya', 'kuat', 'apa', 'imas', 'gagal', 'confirm', 'pattern', 'volume', 'delay', 'minggu', 'rocket', 'rocket', 'rocket']",Negatif
"['menit', 'open', 'bbca', 'jual', 'asing', 'awal', 'buruk', 'ihsg']",Negatif
"['ihsg', 'sih', 'sedih', 'ghost']",Negatif
"['balas', 'bursa', 'merah', 'ihsg', 'merah', 'ihsg', 'tampil', 'koh', 'merah', 'ya', 'merah', 'senyum', 'awal', 'sakit']",Negatif
"['balas', 'bursa', 'merah', 'ihsg', 'merah', 'ihsg', 'merah', 'aplikasi', 'protrader', 'langsung', 'bug', 'lihat', 'indeks']",Negatif
"['balas', 'bursa', 'hijau', 'ihsg', 'merah', 'bursa', 'merah', 'ihsg', 'merah']",Negatif
"['balas', 'arb', 'arb', 'harga', 'saham', 'bagi', 'ss', 'rasio', 'harga', 'saham', 'bagi', 'lot', 'milik', 'kali', 'exdate', 'proses', 'telah', 'hitung', 'valid']",Negatif
"['balas', 'exdate', 'ss', 'arb']",Negatif
"['balas', 'sell', 'on', 'news', 'hancur', 'si', 'tia']",Negatif
"['balas', 'distribusi', 'same', 'sih', 'reakumulasi', 'bikin', 'flag', 'selling', 'klimaks', 'volume', 'turun', 'kemarin', 'rendah']",Negatif
"['balas', 'truk', 'lintang', 'jalan', 'tol', 'putar', 'tanjung', 'harap', 'ribu', 'tuh', 'ikut', 'tren', 'digital', 'sih', 'ihsg', 'stuck', 'coba', 'kapal', 'digital', 'stuck']",Negatif
"['balas', 'lanjut', 'turun']",Negatif
"['inco', 'area', 'demand', 'ngumpul', 'in', 'foto']",Positif
"['balas', 'foto', 'alas', 'naik', 'inkp', 'tkim', 'brpt', 'tpia', 'naik', 'multibagger', 'fundamental', 'bagus', 'lompat', 'laba', 'ratus', 'persen', 'dukung', 'jual', 'naik', 'dst']",Positif
"['balas', 'sales', 'eraa', 'hehe', 'eraa', 'road', 'to', 'moga', 'semesta', 'dukung']",Positif
"['nya', 'cent', 'potensi', 'bentuk', 'cup', 'and', 'handle', 'guru', 'eko', 'bawono', 'pola', 'ssp', 'gagal', 'minggu', 'volume', 'dukung', 'dapat', 'guru', 'time', 'frame', 'foto']",Positif
"['hrum', 'kuat', 'ya']",Positif
"['balas', 'bank', 'mayapada', 'arb', 'jilid', 'pasca', 'cum', 'date', 'ri', 'pas', 'sentimen', 'bank', 'mini', 'terbang', 'may', 'market', 'ri', 'sukses', 'bagus', 'jaga', 'lihat', 'maret', 'ri', 'maya', 'sempet', 'goreng', 'kencang', 'lo', 'an', 'terbang', 'kak']",Positif
"['balas', 'tuh', 'beli', 'kondisi', 'gin', 'arb', 'ngetem', 'ahaha', 'ya', 'ngetem', 'hari', 'untung', 'goreng']",Positif
"['balas', 'volume', 'angkat', 'bandar', 'ritel', 'ya', 'bandar', 'angkat', 'ara', 'jilid', 'bandar', 'ritel', 'good', 'question', 'keluarin', 'duit', 'naik', 'harga', 'volume', 'suhu', 'kasih', 'cerah']",Positif
"['takut', 'sih', 'tuh', 'kemarin', 'gila']",Positif
"['balas', 'member', 'sangkut', 'bnba', 'om', 'bahas', 'pas', 'naik', 'omong', 'sih', 'iya', 'sangkut']",Positif
"['balas', 'jebak', 'saham', 'arb', 'hari', 'baik', 'maksud', 'dahulu', 'antri', 'bandar', 'opening', 'pasang', 'jual', 'malam', 'sisa', 'doa', 'moga', 'beli']",Positif
"['tt', 'langsung', 'ara']",Positif
"['balas', 'foto', 'astaga', 'jantung', 'kuat', 'arb', 'ara']",Positif
"['congrats', 'era', 'ara', 'foto']",Positif
"['ikan', 'sesi', 'ara']",Positif
"['candle', 'volume', 'cent', 'candle', 'candle', 'volume', 'nya', 'ya', 'ssp', 'nya']",Positif
"['eraa', 'tinggal', 'kereta', 'rocket', 'rocket']",Positif
"['balas', 'sadar', 'volume', 'lumayan', 'ya', 'tanda', 'harga', 'turun', 'volume', 'beli', 'naik']",Positif
"['balas', 'dividen', 'bbca', 'final', 'rp', 'lembar', 'adjustment', 'kurang', 'dividen', 'interim', 'rp', 'desember', 'sisa', 'rp', 'lembar', 'cum', 'wow', 'naik', 'tahan', 'ya']",Positif
"['dividen', 'bbca', 'final', 'rp', 'lembar', 'adjustment', 'kurang', 'dividen', 'interim', 'rp', 'desember', 'sisa', 'rp', 'lembar', 'cum', 'date', 'april', 'ex', 'date', 'april', 'rec', 'date', 'april', 'payment', 'date', 'april']",Positif
"['balas', 'pas', 'fibonacci', 'usaha', 'clover', 'beli', 'harga', 'jebol', 'tarik']",Positif
"['balas', 'cent', 'tarik']",Positif
"['cent', 'tarik']",Positif
"['balas', 'beli', 'ya', 'buy', 'if', 'break', 'nya', 'pas', 'market', 'jalan']",Positif
"['balas', 'cent', 'naik', 'ya', 'naik', 'turun', 'dalam', 'ngarep', 'naik']",Positif
"['poly', 'ayo', 'guys', 'entry', 'jual', 'besok']",Positif
"['balas', 'cent', 'naik', 'ya', 'beli', 'ya']",Positif
"['cent', 'naik', 'ya']",Positif
"['balas', 'cent', 'clover', 'universal', 'milik', 'centratama', 'cent', 'persen', 'entitas', 'anak', 'northstar', 'advisors', 'pte', 'ayo', 'haka']",Positif
"['bksl', 'gas']",Positif
"['balas', 'happy', 'minggu', 'bahas', 'saham', 'kira', 'cent', 'kali', 'untung', 'senang']",Positif
"['balas', 'cent', 'break', 'minggu', 'confirm', 'ssp', 'cent', 'haka', 'member', 'the', 'traders']",Positif
"['balas', 'pakde', 'hm', 'break', 'confirm', 'ssp', 'nunggu', 'break', 'ya', 'average', 'up', 'cent', 'break', 'minggu', 'confirm', 'ssp', 'minggu', 'ini', 'lupa', 'baca', 'ya', 'missleading']",Positif
"['balas', 'ramai', 'biaya', 'keluar', 'bandar', 'rusak', 'pola', 'omong', 'ardiyan', 'break', 'cicil', 'all', 'in', 'tunggu', 'candle', 'konfirmasi', 'jum', 'at', 'hitung', 'weekly', 'hubung', 'jum', 'at', 'tanggal', 'merah', 'kamis']",Positif
"['balas', 'cent', 'average', 'up', 'ya', 'tau', 'atur', 'average', 'up']",Positif
"['balas', 'pakde', 'hm', 'break', 'confirm', 'ssp', 'nunggu', 'break', 'ya', 'average', 'up', 'minggu', 'ssp', 'weekly', 'daily', 'konfirmasi', 'ya', 'kamis', 'average', 'up', 'ya', 'confirm', 'alas', 'pola', 'ri', 'urus']",Positif
"['cent', 'ramai', 'ramai', 'in', 'iya', 'aho']",Positif
"['balas', 'cent', 'break', 'minggu', 'confirm', 'ssp', 'curi', 'start', 'duluan']",Positif
"['balas', 'same', 'ci', 'masuk', 'tawar', 'ala', 'emak', 'an', 'kak']",Positif
"['balas', 'cent', 'break', 'minggu', 'confirm', 'ssp', 'mantap', 'deh', 'fullcash', 'nunggu', 'ssp', 'nunggu', 'kemarin']",Positif
"['cent', 'break', 'minggu', 'confirm', 'ssp']",Positif
"['balas', 'gd', 'luck', 'haka', 'luck']",Positif
"['cent', 'repo']",Positif
"['meneer', 'valid', 'buy', 'foto']",Positif
"['seram', 'antm', 'pagar', 'lot']",Positif
"['balas', 'cent', 'nya', 'ngegas', 'gas', 'in']",Positif
"['cent', 'nya', 'ngegas']",Positif
"['plan', 'trading', 'ya', 'beli', 'plan']",Positif
"['balas', 'cent', 'rumor', 'beli', 'digital', 'colony']",Positif
"['bbri', 'dividen', 'rp', 'eeuuyyy', 'foto']",Positif
"['balas', 'cent', 'ri', 'ya', 'tanggal', 'nya', 'kah', 'bom', 'tanggal', 'kerek', 'sebentar', 'tanggal', 'ri', 'nya']",Positif
"['wiim', 'ciamik']",Positif
"['caution', 'cent', 'is', 'the', 'buyer', 'for', 'isat', 'tower', 'heard', 'buying', 'at', 'around', 'usdmn', 'this', 'is', 'very', 'good', 'pricing', 'as', 'we', 'are', 'expecting', 'at', 'around', 'usd', 'tower', 'sales', 'value', 'positive', 'for', 'isat', 'as', 'strengthens', 'the', 'balance', 'sheet', 'and', 'ample', 'of', 'capital', 'for', 'future', 'spectrum', 'akusisi', 'lelah', 'cent', 'announced', 'their', 'plan', 'for', 'ri', 'targeting', 'to', 'issue', 'bn', 'shares']",Positif
"['balas', 'cent', 'nya', 'lupa', 'bo', 'kayak']",Positif
"['usaha', 'fase', 'downtrend', 'brpt', 'coba', 'tembus', 'level', 'psikologis', 'recommendation', 'spec', 'buy', 'target', 'price', 'target', 'price', 'ii', 'stop', 'loss', 'disclaimer', 'credit', 'idx', 'foto']",Positif
"['assa', 'terbang', 'ayo']",Positif
"['wood', 'jpfa', 'main', 'haka']",Positif
"['balas', 'essa', 'isu', 'harga', 'amonia', 'naik', 'essa', 'ngegas']",Positif
"['dmmx', 'naik', 'volume', 'pola', 'htf', 'nya', 'gagal', 'ya']",Positif
"['balas', 'bbtn', 'rebound', 'si', 'guys', 'iya']",Positif
"['balas', 'hmsp', 'bagus', 'ya', 'billy', 'cukai', 'batal']",Positif
"['balas', 'besok', 'hijau', 'tebal', 'hijau', 'transaksi', 'ihsg', 'hijau', 'emiten', 'bluechip', 'dll', 'bakar']",Negatif
"['balas', 'ihsg', 'hijau', 'transaksi', 'miskin', 'ya', 'bandar', 'rombong', 'ziarah', 'religi', 'bandar', 'dikrangkeng', 'goreng', 'posa', 'myrx', 'tram', 'jgle']",Negatif
"['ihsg', 'hijau', 'transaksi', 'miskin', 'ya', 'bandar', 'rombong', 'ziarah', 'religi']",Negatif
"['balas', 'eraa', 'road', 'to', 'moga', 'semesta', 'dukung', 'sayang', 'semesta', 'dukung']",Negatif
"['balas', 'bnba', 'kunci', 'arb', 'kunci', 'bandar', 'balik', 'lihat', 'harga', 'kaya', 'ritel', 'berani', 'masuk', 'kah']",Negatif
"['balas', 'foto', 'bnba', 'kunci', 'arb', 'kunci', 'bandar']",Negatif
"['balas', 'coba', 'gagal', 'jam', 'buka', 'langsung', 'arb', 'sangkut', 'pasang', 'harga', 'arb', 'kunci', 'langsung', 'lepas', 'kunci', 'sih', 'ya', 'buyernya']",Negatif
"['balas', 'yes', 'coba', 'gagal', 'jam', 'buka', 'langsung', 'arb', 'sangkut']",Negatif
['sih'],Negatif
"['balas', 'market', 'ri', 'sukses', 'bagus', 'jaga', 'lihat', 'maret', 'kacau', 'maya', 'total', 'lot', 'hari', 'dagang', 'lihat', 'arto', 'ri', 'kemarin', 'ex', 'date', 'kencang', 'main']",Negatif
"['bank', 'mayapada', 'arb', 'jilid', 'pasca', 'cum', 'date', 'ri', 'pas', 'sentimen', 'bank', 'mini', 'terbang', 'mayapada', 'lihat', 'kalem', 'ikut', 'terbang', 'kisar', 'an', 'tuju', 'ri', 'ekspansi', 'bisnis', 'arb', 'jilid', 'sudah', 'ya', 'fl']",Negatif
"['balas', 'tutup', 'bursa', 'langsung', 'masuk', 'order', 'sell', 'harga', 'arb', 'besok', 'hari', 'doa', 'bin', 'harap', 'baik', 'hati', 'jemput', 'tuh', 'beli', 'kondisi', 'gin', 'arb', 'ngetem', 'ahaha']",Negatif
"['balas', 'member', 'sangkut', 'bnba', 'om', 'bahas', 'sangkut', 'average', 'untung', 'buntung', 'small', 'portion', 'terima kasih', 'bei', 'tidak ada', 'acara', 'suspend', 'suspend', 'sempet', 'exit', 'bantai']",Negatif
"['balas', 'olt', 'order', 'hari', 'korban', 'arb', 'antri']",Negatif
"['balas', 'foto', 'batas', 'ara', 'kabar', 'ambil', 'jual', 'pucuk']",Negatif
"['jebak', 'saham', 'arb', 'hari', 'baik', 'maksud', 'dahulu', 'antri', 'bandar']",Negatif
"['balas', 'arb', 'jilid', 'suspend', 'maaf', 'newbie', 'bei', 'mah', 'cuek']",Negatif
"['balas', 'foto', 'salah', 'langkah', 'bandar', 'sadis', 'arb', 'kali', 'puas']",Negatif
"['kena', 'bbsi', 'drop', 'pasang', 'sell', 'jam', 'pasang', 'besok', 'an', 'loss', 'untung', 'mm', 'nya', 'aman', 'kaget']",Negatif
"['balas', 'supirnya', 'keri', 'guru', 'hantam', 'kasih', 'ampun', 'arb', 'haha']",Negatif
"['balas', 'foto', 'domestik', 'tindak', 'kompak', 'arb', 'saham', 'ihsg', 'lemah', 'takut', 'broker', 'domestik', 'akun', 'asing']",Negatif
"['rombong', 'kcl', 'korban', 'cut', 'loss']",Negatif
"['balas', 'pakde', 'sektor', 'pantau', 'next', 'week', 'banking', 'properti', 'konstruksi', 'bumn', 'besok', 'sangkut', 'wskt', 'sangkut', 'santai', 'bandar', 'habis', 'distribusi', 'tanggal', 'tunggu', 'angkat', 'bahas', 'biar', 'diam', 'naik', 'saham', 'bahas', 'arb', 'bandar', 'bandar', 'tebar', 'grup', 'hati']",Negatif
"['sayang', 'cent', 'nya', 'close', 'ya']",Negatif
"['beli', 'antam', 'profit', 'beli', 'ikan', 'hari', 'terima kasih', 'bandar', 'ngehayal']",Negatif
"['antm', 'arb']",Negatif
"['antim', 'arb', 'haha']",Negatif
"['balas', 'harga', 'bagus', 'haha', 'cicil', 'lot', 'rugi', 'turun']",Negatif
"['ihsg', 'merah', 'goreng', 'krispi']",Negatif
"['ikan', 'tuh', 'bosan', 'lihat', 'ihsg', 'lesu']",Negatif
"['sepi', 'ihsg']",Negatif
"['balas', 'diam', 'ayo', 'biar', 'senyap', 'biar', 'turun', 'beli', 'kasih', 'turun', 'bawah', 'gamat']",Negatif
"['balas', 'situ', 'area', 'suportnya', 'cmiiw', 'diam', 'ayo', 'biar', 'senyap', 'biar', 'turun', 'beli']",Negatif
"['antm', 'kemarin', 'terbang', 'indeks', 'beban', 'indeks']",Negatif
"['balas', 'please', 'arb', 'kali']",Negatif
"['balas', 'foto', 'sesal', 'jual']",Negatif
"['hk', 'closing', 'biar', 'aman']",Negatif
"['ihsg', 'nyungsep']",Negatif
"['berani', 'jalanin', 'swf', 'bom']",Negatif
"['balas', 'wskt', 'nya', 'untung', 'sempet', 'kemarin', 'kemarin', 'lihat', 'ambles', 'ironman', 'haha']",Negatif
"['wskt', 'nya', 'untung', 'sempet', 'kemarin', 'kemarin']",Negatif
"['wskt', 'rugi', 'benah', 'berita', 'restrukturisasi', 'berita', 'jual', 'tol', 'restrukturisasi', 'himbara']",Negatif
"['balas', 'ya', 'salah', 'sih', 'beli', 'pucuk', 'cutloss', 'rugi', 'wskt', 'and', 'swf', 'ngaruh', 'cutloss', 'wskt']",Negatif
"['ya', 'salah', 'sih', 'beli', 'pucuk', 'cutloss', 'rugi', 'wskt', 'and', 'swf', 'ngaruh']",Negatif
"['pakde', 'sektor', 'pantau', 'next', 'week', 'banking', 'properti', 'konstruksi', 'bumn', 'besok', 'dapag', 'dukung', 'momentum', 'balik', 'coal', 'mining', 'bullish', 'konstruksi', 'wskt', 'break', 'jutha', 'turun', 'abise', 'ak', 'jual', 'kah', 'loss', 'gila', 'an']",Negatif
"['ihsg', 'hijau', 'sepi', 'iya', 'lemah', 'lesu']",Negatif
"['balas', 'pantau', 'kpal', 'tp']",Negatif
"['balas', 'antm', 'saham', 'latih', 'trading', 'saham', 'cocok', 'poin', 'tp', 'poin', 'tp', 'tp', 'haha', 'om', 'antm', 'tins', 'family', 'xlo', 'habis', 'rally', 'point', 'loyo', 'pas', 'cap', 'celup']",Negatif
"['minta', 'mudah', 'mampir', 'cent', 'wiim', 'ya']",Negatif
"['balas', 'pasang', 'om', 'tp', 'gjtl', 'ckkckckck']",Negatif
"['balas', 'dmmx', 'naik', 'volume', 'pola', 'htf', 'nya', 'gagal', 'ya', 'minggu', 'breakout', 'pola', 'htf', 'gaga']",Negatif
"['tau', 'bbca', 'downtrend', 'suport', 'dekat', 'mana', 'ya']",Negatif
"['balas', 'sabotase', 'pure', 'bencana']",Negatif
"['balas', 'lha', 'kemarin', 'janji', 'bu', 'nana', 'terima kasih', 'meneer', 'rumah', 'besok', 'pagi', 'baca', 'detail', 'selamat', 'malam', 'istirahat']",Negatif
"['inco', 'area', 'demand', 'ngumpul', 'in', 'foto']",Positif
"['balas', 'foto', 'alas', 'naik', 'inkp', 'tkim', 'brpt', 'tpia', 'naik', 'multibagger', 'fundamental', 'bagus', 'lompat', 'laba', 'ratus', 'persen', 'dukung', 'jual', 'naik', 'dst']",Positif
"['balas', 'sales', 'eraa', 'hehe', 'eraa', 'road', 'to', 'moga', 'semesta', 'dukung']",Positif
"['nya', 'cent', 'potensi', 'bentuk', 'cup', 'and', 'handle', 'guru', 'eko', 'bawono', 'pola', 'ssp', 'gagal', 'minggu', 'volume', 'dukung', 'dapat', 'guru', 'time', 'frame', 'foto']",Positif
"['hrum', 'kuat', 'ya']",Positif
"['balas', 'bank', 'mayapada', 'arb', 'jilid', 'pasca', 'cum', 'date', 'ri', 'pas', 'sentimen', 'bank', 'mini', 'terbang', 'may', 'market', 'ri', 'sukses', 'bagus', 'jaga', 'lihat', 'maret', 'ri', 'maya', 'sempet', 'goreng', 'kencang', 'lo', 'an', 'terbang', 'kak']",Positif
"['balas', 'tuh', 'beli', 'kondisi', 'gin', 'arb', 'ngetem', 'ahaha', 'ya', 'ngetem', 'hari', 'untung', 'goreng']",Positif
"['balas', 'volume', 'angkat', 'bandar', 'ritel', 'ya', 'bandar', 'angkat', 'ara', 'jilid', 'bandar', 'ritel', 'good', 'question', 'keluarin', 'duit', 'naik', 'harga', 'volume', 'suhu', 'kasih', 'cerah']",Positif
"['takut', 'sih', 'tuh', 'kemarin', 'gila']",Positif
"['balas', 'member', 'sangkut', 'bnba', 'om', 'bahas', 'pas', 'naik', 'omong', 'sih', 'iya', 'sangkut']",Positif
"['balas', 'jebak', 'saham', 'arb', 'hari', 'baik', 'maksud', 'dahulu', 'antri', 'bandar', 'opening', 'pasang', 'jual', 'malam', 'sisa', 'doa', 'moga', 'beli']",Positif
"['tt', 'langsung', 'ara']",Positif
"['balas', 'foto', 'astaga', 'jantung', 'kuat', 'arb', 'ara']",Positif
"['congrats', 'era', 'ara', 'foto']",Positif
"['ikan', 'sesi', 'ara']",Positif
"['candle', 'volume', 'cent', 'candle', 'candle', 'volume', 'nya', 'ya', 'ssp', 'nya']",Positif
"['eraa', 'tinggal', 'kereta', 'rocket', 'rocket']",Positif
"['balas', 'sadar', 'volume', 'lumayan', 'ya', 'tanda', 'harga', 'turun', 'volume', 'beli', 'naik']",Positif
"['balas', 'dividen', 'bbca', 'final', 'rp', 'lembar', 'adjustment', 'kurang', 'dividen', 'interim', 'rp', 'desember', 'sisa', 'rp', 'lembar', 'cum', 'wow', 'naik', 'tahan', 'ya']",Positif
"['dividen', 'bbca', 'final', 'rp', 'lembar', 'adjustment', 'kurang', 'dividen', 'interim', 'rp', 'desember', 'sisa', 'rp', 'lembar', 'cum', 'date', 'april', 'ex', 'date', 'april', 'rec', 'date', 'april', 'payment', 'date', 'april']",Positif
"['balas', 'pas', 'fibonacci', 'usaha', 'clover', 'beli', 'harga', 'jebol', 'tarik']",Positif
"['balas', 'cent', 'tarik']",Positif
"['cent', 'tarik']",Positif
"['balas', 'beli', 'ya', 'buy', 'if', 'break', 'nya', 'pas', 'market', 'jalan']",Positif
"['balas', 'cent', 'naik', 'ya', 'naik', 'turun', 'dalam', 'ngarep', 'naik']",Positif
"['poly', 'ayo', 'guys', 'entry', 'jual', 'besok']",Positif
"['balas', 'cent', 'naik', 'ya', 'beli', 'ya']",Positif
"['cent', 'naik', 'ya']",Positif
"['balas', 'cent', 'clover', 'universal', 'milik', 'centratama', 'cent', 'persen', 'entitas', 'anak', 'northstar', 'advisors', 'pte', 'ayo', 'haka']",Positif
"['bksl', 'gas']",Positif
"['balas', 'happy', 'minggu', 'bahas', 'saham', 'kira', 'cent', 'kali', 'untung', 'senang']",Positif
"['balas', 'cent', 'break', 'minggu', 'confirm', 'ssp', 'cent', 'haka', 'member', 'the', 'traders']",Positif
"['balas', 'pakde', 'hm', 'break', 'confirm', 'ssp', 'nunggu', 'break', 'ya', 'average', 'up', 'cent', 'break', 'minggu', 'confirm', 'ssp', 'minggu', 'ini', 'lupa', 'baca', 'ya', 'missleading']",Positif
"['balas', 'ramai', 'biaya', 'keluar', 'bandar', 'rusak', 'pola', 'omong', 'ardiyan', 'break', 'cicil', 'all', 'in', 'tunggu', 'candle', 'konfirmasi', 'jum', 'at', 'hitung', 'weekly', 'hubung', 'jum', 'at', 'tanggal', 'merah', 'kamis']",Positif
"['balas', 'cent', 'average', 'up', 'ya', 'tau', 'atur', 'average', 'up']",Positif
"['balas', 'pakde', 'hm', 'break', 'confirm', 'ssp', 'nunggu', 'break', 'ya', 'average', 'up', 'minggu', 'ssp', 'weekly', 'daily', 'konfirmasi', 'ya', 'kamis', 'average', 'up', 'ya', 'confirm', 'alas', 'pola', 'ri', 'urus']",Positif
"['cent', 'ramai', 'ramai', 'in', 'iya', 'aho']",Positif
"['balas', 'cent', 'break', 'minggu', 'confirm', 'ssp', 'curi', 'start', 'duluan']",Positif
"['balas', 'same', 'ci', 'masuk', 'tawar', 'ala', 'emak', 'an', 'kak']",Positif
"['balas', 'cent', 'break', 'minggu', 'confirm', 'ssp', 'mantap', 'deh', 'fullcash', 'nunggu', 'ssp', 'nunggu', 'kemarin']",Positif
"['cent', 'break', 'minggu', 'confirm', 'ssp']",Positif
"['balas', 'gd', 'luck', 'haka', 'luck']",Positif
"['cent', 'repo']",Positif
"['meneer', 'valid', 'buy', 'foto']",Positif
"['seram', 'antm', 'pagar', 'lot']",Positif
"['balas', 'cent', 'nya', 'ngegas', 'gas', 'in']",Positif
"['cent', 'nya', 'ngegas']",Positif
"['plan', 'trading', 'ya', 'beli', 'plan']",Positif
"['balas', 'cent', 'rumor', 'beli', 'digital', 'colony']",Positif
"['bbri', 'dividen', 'rp', 'eeuuyyy', 'foto']",Positif
"['balas', 'cent', 'ri', 'ya', 'tanggal', 'nya', 'kah', 'bom', 'tanggal', 'kerek', 'sebentar', 'tanggal', 'ri', 'nya']",Positif
